doc_id,cleaned_text,bertopic_topic,bertopic_probability
135712238,great place expected thanks sam,-1,0.0
126825787,,2,1.0
65746938,kirsten great host offered pick drop local transport flexible availability prompt communication accommodation perfectly situated next ocean shop cafe nice arrange place,-1,0.0
321224867,yun place located close cbd area meyer emporium david jones mall within walking distance like eat fresh oyster perfect minute walk queen victoria market overall speaking feel comfortable yun,0,0.9346020791113854
158884504,great location close public transport awesome view hot tub great,-1,0.0
266308558,lovely cosy space need cosy bed kitchen fully stocked expect home located within walking distance southland fiona welcoming fabulous host recommend anyone considering,-1,0.0
224668617,floor two bedroom fantastic view one bedroom dizzy guest four guest comfortable eight easily work yu,-1,0.0
75930406,thanks perfect choice location amenity value money point aspect disappointing sergio great deal recommend people book,11,1.0
53188134,fantastic great great location impeccably clean well presented topped accommodating warm welcoming host absolutely recommend,-1,0.0
333893616,awesome location explore house spacious ample room house entertain large group amenity need plus house great character due period fitting decor host luyen superb providing support available needed rule house gave freedom relax celebrate entertain family recommended,-1,0.0
92107729,visiting family friend bec ideal conveniently located quiet neighbourhood bec place warm comfortable cold weather planning december thanks bec,-1,0.0
64611609,geri attentive responsive need responded email immediately unit pretty others described excellently appointed cozy fit two people functional excellent location quiet one better value well kept secret one,15,0.8113443424653846
353618070,nice place good location,71,0.938087359647604
259389757,roomy great location short walk shop casino central comfortable bed equipped need,5,0.9779936620011173
182559637,good basic close southern cross self check process easy updated linen make improvement price need short,-1,0.0
355389470,stunning home amazing host say enough stayed many night could wait visit,-1,0.0
226876474,great stylish paint good location beautiful view downstairs accommodating host,33,0.550509034718426
207271589,clean modern welcoming perfect people,-1,0.0
10604202,ramona thought folk regret fitzroy want come back,97,0.48890704968527415
229663842,nezar helpful person good staying glen iris,-1,0.0
249235230,located beautiful suburb close hawthorn main street exactly showed photo ricky easy going person flexible,-1,0.0
198029096,real nice place comfortable clean enough close cbd city restaurant nearby easy find taste good course host nice,0,1.0
160621210,vicki chalet gorgeous well located quiet street close needed could stayed yhere forever thanks vickie wait visit,-1,0.0
326695894,aleck show round check modern well located many chinese food super market within range recommended neat clean family kid enjoyed thanks aleck,1,0.9363852498190958
236301492,janice great location bar cafe restaurant part offer handy public transport really enjoyed need plus balcony watch world go janice attentive host,-1,0.0
135385429,really great space couple host lovely extremely accomodation really went extra mile ensure nice location excellent close beach tram lot fun table tennis billiards table lovely walk backyard get kind greeting molly dog way recommend,-1,0.0
329019700,place great location amazing min walk train station get visit cbd min thanks stella,0,1.0
62173291,neat cozy prepared almost guest may need high quality enjoyed life house liked cook kitchen thank kindness recommend everyone first time see key safe interesting experience,-1,0.0
127750814,excellent really lovely homey feel nice bright natural light communication fantastic,6,0.3287652445799966
350302987,keen gamble xixi wonderful choice cause crown within min walk people prefer shopping like cbd convenient besides room smaller expected general nice place thanks xixi,0,1.0
355599970,light airy clean alix terrific helpful,3,1.0
128188339,wonderful place central need quiet neighbourhood fabulously well kitted appliance worked bed comfortable hot water plenty clean tidy back thank emma,-1,0.0
290624166,described listing lindy hospitality great responding almost immediately query strongly recommend staying,-1,0.0
336893229,recommend simon place looking cozy close amenity fantastic great antique collection,-1,0.0
230274287,property neat clean pool lovely hot day mark clear instruction regarding check check,24,0.7949589556428369
108660323,first really impressed many nice touch throughout love,-1,0.0
207285060,clean modern close cbd abby helpful throughout booking process great view room well,0,1.0
333891481,hidden david greeted pleasantly kind nice host like friend answered fast told cold brought heater room clean far city find bathroom perfect clean bright one thing felt bit comfortable bed spring bed woke manytimes clean cozy room nice host recommend room,-1,0.0
251408317,lovely modern great location recommend,-1,0.0
205837809,kanchi responsive query request even purchasing baby gate ensure safe stress free perfect clean quiet private,-1,0.0
76388467,fantastic need including washing machine stayed two kid night perfect two large bedroom large kitchen family dining room kitchen well equipped every need host friendly welcoming fault planning booking month back,-1,0.0
153341810,many plusses kristina property location friendly four legged friend heart warming wooden stove picturesque surrounding thank hope next time visit,21,0.451277089011541
316733600,wonderful hospitality fault except perhaps fact area feel unsafe night easily solved remaining cosy,14,0.4625370625780712
127489875,absolutely perfect recommend demi host immaculate star sure,-1,0.0
105204536,debra nice meet show around make sure settle nicely cozy clean mostly importantly location fantastic walking distance restaurant cafe shopping area tram train station look forward back,-1,0.0
138450877,fantastic gorgeous house tram stop right across road,1,1.0
125815663,great place amazing view recommend anyone demetry welcoming clean,-1,0.0
227468998,recommend great spot right near nice cafe central location nice need time thanks guy,-1,0.0
258242597,great amy place perfect location plenty parking outside quiet street lovely bed comfortable amy perfect host warm friendly made feel welcome thank lovely,80,1.0
212042902,big space great location,56,1.0
157169911,anthony great host house clean well presented felt like home recommend anyone,17,0.9412359344561577
261713958,central convenient great weekend away,35,0.381783556862527
235760678,really convenient location clean cute enjoyed,3,1.0
343797428,caroline great host quick offer suggestion thing information guide provided thorough top nice space two need easy get via public transit tram train min walk close high street plenty good place eat cafe cinema shopping centre close hesitate recommend place,-1,0.0
126435213,beautiful included,19,1.0
271614083,place great wish could longer,-1,0.0
270947636,enjoyed emily quick response allowed check early check smooth joy work house beautiful comfortable immaculate photo issue washer perfect close shop food delivery easy planning probably home,-1,0.0
275387754,great place say convenient location accommodated comfortably stylish clean space comfy bed fantastic value return sure,5,1.0
38697386,david amanda welcoming made feel home throughout trip clean modern could possibly think needing location ideal getting city centre st kilda beach month recommend place others,7,0.5040881726501152
130431948,good location near cbd local building min walking free city circle tram find right stop,0,1.0
128175189,good issue,38,0.03163750624247672
202101061,convenient location clean tidy need great daniel communication excellent thanks,-1,0.0
214130407,ich habe mich sehr wohl gef hlt alles war total sauber und aufger umt da bett war sehr gem tlich clare ist eine sehr offene liebensw rdige junge frau sie ist sehr freundlich und gro z gig alles war sehr unkompliziert auch da ein checken mit einer kurzfristigen nderung von meiner seite au zur city ist leider ein st ck das war manchen tagen sehr anstrengend da sehr hei war und die zugstation etwas weiter weg im gro und ganzen war ich sehr zufrieden und w rde immer wieder dort hingehen ich sehr toll fande ist das sie schon manche informationen f r mich bereit gelegt hatte ich mir alles ansehen kann bekannt f r ist und und und das hat alles echt enorm vereinfacht toller platz,89,1.0
321215459,pleasure staying oliver home week exceptional every way responding super fast booking offering lovely list place area need doctor dentist best local eatery cafe around double story exactly described feel wonderful come home day well stocked amenity could possibly need clean lot natural light slept soundly night wonderfully comfortable bed high quality linen recommend adorable home anyone large terrace look gorgeous park across street delightful french bistro downstairs ground level historic building,-1,0.0
147111980,beautiful part world gorgeous cosy place loved garden picked veggie dinner treat kitchen lovely cook spa bath amazing bed super comfy loved karina really quick responding easy communicate thank,-1,0.0
297420998,absolutely recommend fabulous location fuss need including extra staple like laundry liquid rice top notch,-1,0.0
132102250,great hospitality value,82,1.0
166898982,mia dream expense spared stunning sheridan linen aesop moisturiser organic cleaning washing product plus delicious tea provides free wifi mykey card add value get around city using public transport station min walk away two stop youre cbd south yarra beautiful place short walk botanic garden movie cinema chapel street shopping delicious food myriad trend brunch place favourite recommend place enough,-1,0.0
293730413,clean well organized place host met person provided many great local tip,72,1.0
138468438,cute cottage quiet pretty area victoria cottage clean neat provided well located close winery brewery away enough secluded,-1,0.0
133623586,lane house perfect getaway still within quick drive city beautiful surroundings charming street fresh quiet environment quality furnishing outstanding loooved bathroom quality shower like age lived europe absolute privacy house recommend lane house anyone slept like baby bed divine bedroom secluded sanctuary feeling rejuvenated go see coming back aida david,-1,0.0
215810397,really nice location smith st look court yard slept window open amenity need bathroom super clean whole looking next lot interesting food option area tram go right downtown minute,-1,0.0
28780668,yvonne greet arrived showed around left settle studio clean comfortable needed cook meal relax inside outside patio garden,-1,0.0
64002126,perfect location right middle city tram stop right outside even though city quiet cause room high clean good condition geoff really friendly greeted willing help whatever needed,1,1.0
334386686,prime location family getaway tram within minute richmond pool literally round corner kid went day beautiful bakery restaurant within two minute walk get better location secure outdoor courtyard beautiful hang space house beautiful homely thing needed provided,-1,0.0
247259432,location great lovely clean exactly stated comfy bed lovely roof top felt like hawthorn local,5,0.9454262065833152
343813392,great brilliant southbank location ask,-1,0.0
135034993,thank enough rate high enough excellent,19,0.5466182917629128
191525072,good place short easy check relaxed host,-1,0.0
115755403,fantastic bed heart cbd beautiful modern clean arthur exceptional host,0,0.8210597955941165
196663544,modern clean great location louise provided simple instruction place needed,3,0.6294674766860072
204795387,great location cute easy access leave downside sofa bed considerably uncomfortable great,5,0.9013268637833615
137503725,lovely clean one need quiet even though fitzroy street therefore middle vibrant st kilda shop close beach booked mom friend truly enjoyed barry susan even booklet tip guest shop restaurant activity etc especially nice thoughtful,-1,0.0
173190883,clean lovely friendly atmosphere,-1,0.0
61003239,enjoyed jaclyn partner dog zeus room nice got need even thought price bit high appartement luxury written add apart happy good pool jacuzzi promoted add bit cold old got free coffee nice small talk could easily check hour later thank,113,1.0
192109698,perfect location monash uni caulfield racecourse train nice restaurant zagames nearby parking secure easy walking distance great price location host nice accommodating extra kitchen bathroom nice touch,-1,0.0
96639096,nice neighbourhood one interesting part flat really nice clean comfortable see host organised perfectly welcomed flower nice bottle chocolate chance go certainly book place,79,1.0
252262500,great location woolworth downstairs handy wait elevator good impatient person otherwise fine pool amazing balcony courtyard bonus kid room cartwheel disappointing find rubbish cigarette butt morning host fault course,-1,0.0
120212443,loved time st kilda mel great host easy work recommended,-1,0.0
61801864,arrived later spent night time meet dimitrios eva better house nice comfortable nice time,-1,0.0
123339667,despite bit miscommunication beginning good experience overall nice cozy place wind really noisy inevitable high floor unit thank anna george,26,0.6163891966480751
229488886,ruiwens one bedroom moonee pond fantastic fully newly equipped could possibly need great one queen three single bed extremely comfortable ideal family group friend represents excellent value close tram train travel manner shop cafe restaurant ruiwen efficient helpful host answered query immediately instruction regarding check check clear easy manage loved hope return future thank,15,0.8507764147129151
258864666,clean comfort location convenient absolutely within min min nearby cole south cross station like recommend friend,25,0.8873044374089925
114927557,issue meet mr f met arya showed friendly helpful provided one key inconvenient two come go independently appears mr f someone else life vacates booking clothes left wardrobe dusty properly clean especially bathroom bit galling given mr f charge cleaning fee kmart brand towel provided poor quality non absorbent handwash poor quality purchased opened milk left fridge small squeeze bedroom access one side bed low floor lounge chair low floor age found bit effort stand located level overlooking victoria st traffic noise especially tram trundling character positive point include location tram stop front victoria shopping centre close coffee shop complex use pool spa looked tempting warmer weather,14,1.0
226123658,get really restfull time hugo flat nice felt like home really open discussion hugo helpful whatever need see ya hugo,-1,0.0
238788434,great must try,55,0.9218342926383767
92945619,exactly needed spotlessly clean modern quiet excellent bed might need usually kitchen missing item like cook stephen provided lovely welcome pack detail area walking distance flemington racecourse showgrounds min side street,-1,0.0
128968128,lovely close city great long weekend away,35,0.4437263477564249
188578307,absolutely beautiful room strategic location sort food amenity arm reach,4,1.0
349574908,amazing host amazing place magical experience wait next time,-1,0.0
194982992,klara kind caring person place great well great location great value,11,0.6851757885962307
126822294,lawrence perfect accessing southbank south city foot transport anywhere else outside door load cafe restaurant bar within minute walk clean well equipped suitable size especially balcony extension lounge perfect day adult teen happily thanks lawrence,4,1.0
253272687,amazing great location close restaurant transportation store clean great communication bill washer dryer unit added plus appreciated extra touch food item toiletry recommend anyone travelling group worked perfectly,-1,0.0
169248582,bridget home perfect amount homey still amazingly close center city close cute shop cafe grocery store family stayed home night immediately comfortable felt right home including month old son team work super communicative helpful throughout entire recommend bridget home,-1,0.0
52820613,excellent well looked close southern cross station team helpful query,25,1.0
221547730,mile responsive nice enjoyed really leave house good area quiet close favourite cafe top paddock house perfect someone want sit back relax come back sure,-1,0.0
124846839,hard think way claire place elwood could improved bettered stayed four day could happy longer place spacious comfortable beautifully equipped claire perfect generous host great supply fridge arrived felt immediately home always available helpful email elwood quiet residential suburb house near beach easy walk st kilda short walk elsternwick train station get quickly middle town cafe shop abound nearby check classic cinema opposite train station really recommend enough simon justine,-1,0.0
242448301,great two bedroom easy access tram network super clean fabulous view river teenager loved free unlimited wifi host friendly eager assist loved comfortable couch queen size bed instead double sized bed besides love ch,-1,0.0
228678875,lindsay amenable helpful host found open accessible person neighbourhood quiet pleasant,-1,0.0
341811655,clean house nice host pretty good,17,0.9641704292260569
128170222,great location great place,48,1.0
165124249,excellent place helpful host love come back,67,0.785838516662102
152515118,warm clean well equipped def staying dan,23,0.5757730485661885
286266837,short long good amenity clean comfortable room helpful host make sure need met,-1,0.0
263760284,cosy space great needed,56,0.136493823288684
97494982,great place people far city walking commodity nearby car easy park,-1,0.0
73497560,amazing place good location host nice people recommendable,-1,0.0
246166078,place wonderful perfect quick work trip,-1,0.0
231790757,good apparment th clearing good gode localisation,3,1.0
269105099,fantastic location need comfortable short return sure,30,0.7954277109683494
143007467,place fantastic view amanenities well maintained clean location fantastic within walking distance crown conference recommend place everyone thanks emma taj,-1,0.0
217121875,wietne miejsce w blisko wsz dzie super widoki z pi tra na zatok mieszkanie czyste nowe miejsce parkingowe w cenie polecam na szy pobyt,-1,0.0
72870395,loved rebecca beautiful setting fitzroy centre rebecca helpful well stocked filled helpful tip place,53,0.7652631863093133
277618592,cosy modern guest house lot beautiful book kristin chris kind genuine host keen make lovely possible wonderful location easy access cafe public transport shop basil dog delightful,-1,0.0
197232464,nook cosy home away home modern comfortable place easily accessible public transport car parked close loved decor kitchen well equipped bed comfortable clean extremely useful free wi fi well thanks peter allowing check early saturday prompt answer query recommend place,-1,0.0
210931588,building accessible close public transport cafe shop room exactly pictured warm homey feel amazing experience,-1,0.0
222109568,lovely quaint cottage could need vikki extremely helpful good communication thoroughly enjoyed,21,0.4919898590648806
332222731,excelente pero solo faltaba un poco asear el ba,54,0.724447140891468
237977992,spacious modern clean amazing balcony view great location close friendly helpful communication host really enjoyed,32,1.0
186550339,gwyneth place new cosy nice view great location cbd close shop restaurant public transport need recommend first time traveller,0,1.0
214432619,great place night st kilda want easy access happening neighborhood,7,1.0
112057707,fantastic feel immediately home location perfect went really smooth sophia communication excellent,-1,0.0
194098783,family great emma place really beautiful home great location emma excellent deal,-1,0.0
63165627,vincent extremely helpful right start easy contact made sure easy exactly wanted clean comfortable great location thanks vincent,3,0.5803923732244247
226468350,,2,1.0
171172923,incredible place incredible location easy recommend,-1,0.0
353412995,paul outstanding host recommend staying clean tidy spacious welcoming looking forward next,72,1.0
69637431,ian place great really modern well equipped nice complex location great access public transport exploring city fully recommend staying,-1,0.0
260742412,good location blackrock easy access public transport get city comfortable house bit outdoor space bbq outdoor eating,8,0.42112814383594127
299436664,great great location close public transport could literally walk place queen victoria market central even city crown feel offer good value,70,1.0
321222185,great location easy access need,11,0.44521040769428055
40014276,mark friendly accomodating host place well located short walk acland st st kilda beach well short tram ride chapel st room clean light comfortable,7,0.3478461249396061
65112214,really cool artsy place couple flash good vibe great tea,-1,0.0
128837548,make sure venture elizabeth st towards queen vic market away city cafe shop scene worth stroll around mood right thick city walking lygon street easy enough got pre schoolers stroller really tired lygon prob bit far otherwise enjoy stroll cutting back along rmit campus turning left heading towards trobe recommended change scenery rather back russell onto trobe,-1,0.0
316221150,great host perfect location close tram bus metro recommended,1,1.0
61826644,andrea sunny pretty house wonderful near city nice cafe beautiful people desired perfect location nice host warm heart sunny simple cute house best couple looking quiet cozy place thanks andrea,-1,0.0
39462173,great host room nice cool area carlton close restaurant cafe far cbd good transport link use need accommodation,-1,0.0
56725576,absolutely loved staying lauraine heart city make easy get around cafe restaurant footstep building entrance lauraine helpful giving hint accommodating using kitchen bathroom amenity bedroom clean comfortable bed loved recommend one coming lauraine thank adoramos hospedar com lauraine em apartamento muito bem localizado bem centro da cidade perto parques restaurantes com rcio pontos parada tram lauraine bem simp tica dinamica ajudando sempre que precisamos dando informa dicas onde ir comer etc caso voltemos com certeza ficaremos novo nesse apt,-1,0.0
227911495,great host provided nice welcoming touch place clean uncluttered lovely park across street min walk heap restaurant shopping,16,0.8658274633693133
162906659,great value,11,1.0
342933318,great location cool next time im town,71,0.5142678570126156
329847179,clean funky space plenty room two couple relax enjoy room small tidy small thoughtful touch make better,74,1.0
205056450,,2,1.0
68867212,second time stayed luke need nearby perfect location walking around city extremely comfortable great open living area balcony upstairs luke fantastic host communication always quick easy recommend staying,-1,0.0
171843259,local area great transport link load good value restaurant nice spacious house,-1,0.0
210512797,nice,47,0.6893883943498724
88355349,qiaoling nice host provided basic food supply first day appreciated place spacious cozy well stocked various necessity heating system functioning well relief,-1,0.0
270954388,suzie fantastic host offer excellent amenity great location close shop tram addition suzie thought term amenity layout make enjoyable hassle free spacious comfy chair really appreciate travelling,60,0.9702950715352289
59541097,appartment great really comfortable although stayed day liked room equipment meter away queen victoria market tram station right front house perfect,-1,0.0
307648776,nice location clean room,74,0.8829807793126095
160843866,perfect place great location clean comfortable met need great communication overall recommended,-1,0.0
326696369,loved staying tam place modern stylish clean communication amazing really look forward staying get chance,6,0.3543835138322011
246678991,ein kleines schickes zimmer bestens f r paare geeignet aufgrund da direkt ner hauptstra liegt ist bei geschlossener recht ruhig zu fu ist ziemlich alles zu erreichen wenn man gerne von der umgebung sehen chte die innenstadt ist min locker zu erreichen gesch fte sind ebenfalls der wo man lebensmittel g nstig erstehen kann da movo caf direkt darunter ist ein echter geheimtipp f r ein leckeres fr hst ck,89,1.0
62339526,rachit met appointed time helpful courteous showing life block said always available needed location ideal city close transport airport bus clean tidy worked downside bed rather uncomfortable bought extra pillow left next guest improved thing lot overall good,-1,0.0
354147695,nice accommodation large room walking distance last free tram station maybe minute walk therefore close attraction mel taking tram quiet wrt traffic noise street met host though busy time schedule share host related experience worth,1,0.5751388345481192
189485975,great house location family keren great helpful easy deal,12,1.0
274674590,close nice,-1,0.0
40348467,partner stayed cal first week noel outstanding host took first footie match richmond fan go tiges great knowledge local area pleasure cal noel recommend listing,-1,0.0
147826625,really loved location close enough cbd outside hustle bustle,0,1.0
334406203,great place nice householder,12,0.9177690307836454
228245122,easy going room clear suggestion travel good,-1,0.0
292393958,amazing craig place modern brand new quiet bedroom amenity needed heated infinity rooftop pool bbq area place secure parking lift location outstanding km cbd tram stop front building pub amazing cafe bakary woolworth near walking distance amazing location place great time book place,-1,0.0
348458534,easy parking restaurant near,-1,0.0
228071539,place perfect better motel easy find good security spacious quality furnishing clean presented high standard location good walk train station take approximately min bus closer easy availability shop umbrella even supplied raining parking space street end cup sac park felt safe secure pleasant walking track correspondence excellent provided requested returning,-1,0.0
257626852,exactly described fantastically spacious clean flat kitted need bill went extra mile sourced additional thing recommending friend,-1,0.0
252956997,great location easy access transport shopping food fantastic view good amenity pool gym bbq area easy communication host,8,0.6970890378842031
141381972,great location friendly host,31,0.9447730775453457
131630345,great location clean comfortable quality appliance appreciated extra touch eg good coffee machine spare toothbrush myki great reading material pertinent view night wow,99,0.9797450779261948
232703630,alona ist eine hervorragende gastgeberin sie hat eine reihe von hausregeln auf deren einhaltung sie sehr viel wert legt kein kochen keine g ste keine post zu ihr senden die unterkunft selbst ist sehr sauber und top lage von st kilda alona ist sehr gastfreundlich vor allem die kommunikation war herausragend,-1,0.0
239232154,amazing clean fantastic view great time,-1,0.0
237183726,ruim appartment redelijk buurt van centrum,-1,0.0
291475758,notice bathroom photo cold weather water evaporates trapped bathroom even window opened unlucky guest wall moldy floor tile checked pretty easy enduring whole journey issue pas booking obsessed cleanness always leave premise cleared tidied shower blind nozzle shampoo holder rusty window bracket moldy believe host tried charge issue premise already already expecting bad review host good thing location close tram vibrant street food dessert please update photo upgrade bathroom,14,0.6076469111077688
165723181,modern massive house near cbd accommodates room comfortable bed beautiful city view look morning open space dining room minute walk shop restaurant robert friendly kind owner recommended,0,0.6948138794929527
217340468,,2,1.0
134347897,travel lot nice place really clean comfy bed pillow soft sheet curl night view thanks lance really enjoyed,5,1.0
101264396,jared place great cosy place partner enjoyed weekend receiving key card lina super quick easy response time question replied within minute place fairly well equipped kitchen lack utensil like larger knife tongs great time,-1,0.0
265987067,great stayed week friend traineeship royal hospital location fantastic almost reachable foot really nice clean great gym pool thanks john great,8,1.0
187309535,,2,0.8748428943054705
226655772,jared personal host lina fantastic amazing location great place plenty personal touch checking personally opening hearing jazz playing plenty homely touch recommend anyone looking getaway sunset view fantastic,-1,0.0
295141427,friendly welcoming host room needed,72,0.9582245811217117
66376161,great communication arrival building concierge key large bedroom large kitchen new clean quiet great view balcony fantastic location activity asked thankyou,-1,0.0
308632496,great place,22,0.4306874096401942
147295061,nice place nice location,71,1.0
86581021,vichy vicky cole vicky,28,0.4507614415476603
350290654,quiet clean spacious great communication respectful privacy,-1,0.0
220326872,clean comfortable quiet friendly helpful host,17,0.9641704292260569
99975713,nice experience staying st kilda seb clean well organized basic item well stocked useful information like map brochure helpful traveler new place host seb flexible check check time extremely helpful,7,0.45390249176583203
328327768,staying end finding place hosted tam team take opportunity exceptional always respond quickly inquiry time come back always look available place hosted tam property exceptional clean accurate per description check always simple make rather comfortable thanks tam,-1,0.0
26016422,great time andrea space private airy need nice city particularly liked skylight bed awesome spa bath quick walk brunswick street fabulous,-1,0.0
305127850,easy check clean house quiet neighborhood lovely host great value,17,0.9576917068054808
233489107,one best nicole kind helpful house modern clean comfortable neighborhood quiet park street catch bus pretty close go city center recommend place,-1,0.0
80845761,great location lovely modern town house clean well set good communication recommend,6,0.33538013009895973
268741622,clean great location view easy check nice host,33,0.8102300042217807
239986645,peu contact avec pete mais il est tr r actif si il soucis,18,0.4511668513698827
203887696,lovely great location host luke quick respond helpful watching sunrise morning highlight seeing hot air balloon drift lacked personal touch grown accustomed place stayed,-1,0.0
189470413,beautiful comfortable studio close sea albert park idea base wedding attending robyn respect privacy available yo need,-1,0.0
299417739,josephine home beautifully decorated located stroll away popular cafe access coastline walking cycling track beach check direction clear communication prompt accurate thoroughly enjoyed josephine home,-1,0.0
347786760,great location great price nice home away home,11,1.0
336883703,holiday usually hotel first time using air bnb tell apart entered foyer furniture decor architecture presentation reflects owner host pride consideration towards luxurious modern lifestyle balcony view short spectacular luxury convenience walking distance shopping eats free parking spot sold believe surprisingly reasonable price thanks team canvas welcoming friendly provide exceptional service communication flexibility booking check away home convenient less stress trip ever must place next visit sorry essay,-1,0.0
126825107,comfortable place quality couch bed great good shower pressure found walkable area walk cbd crown south obviously southbank communicating host great downside wanted another week already booked,0,0.47632033163170956
47512132,loved staying first air bnb experience asked better host respectful kind flat often always friendly happy absolutely neighbourhood central need public transport restaurant gym shop etc within walking distance,98,1.0
141031997,great staying meagan place photo give clear picture actually size place bigger imagined cuter actually loved planning next already,-1,0.0
202109867,thank allowing amazing great part town quiet enough sleep night definatelly consider staying next time,-1,0.0
76128460,perfectly located across road southern cross station morgan great host friendly easy communicate chat,-1,0.0
315440399,great location,41,1.0
274714774,clean convenient ling reply back quickly accommodating,78,1.0
233061628,place convenient location public transportation easy arrange accommodation could done item ease living dishwasher sign stayed usable one tea towel kitchen drying rack traveling two small child sign sliding glass door lock reopen lead deck th floor well one bedroom wall see downstairs area addressed child safety flight arrived early allowed check early appreciated rented car parking garage building additional per day,-1,0.0
88146105,spacious equipped need short house situated street huge shopping mall nearby owner always promptly responded message grateful hospitality,-1,0.0
290654060,family pleasant dawei place brunswick short walk tram city place clean essential available communication dawei good quick reply underground parking bit confusing directly underneath building overall good,-1,0.0
290635432,great location beautifully presented home plenty space entire family needed love,12,0.9948115987323154
330756707,amazing place located right heart cbd short walk everywhere city xd host helpful quickly responded question parking bit hard find first problem first try,0,1.0
83674029,really nice good location alastair met front complex arranged showed around enjoyable short break,-1,0.0
111021422,stayed night bedroom flat shared another traveller host live building another flat well equiped perfectly located cheap quality service heated roof top swimming pool barbecue gym chris shy welcoming helpfull guide usefull accurate,-1,0.0
298862703,great weekend love apparetment view location cheer,-1,0.0
111007248,eva great convenient airport bus easy find linton great host made easy gain access even though arrived evening made sure happy described amenity needed view amazing,-1,0.0
216014869,lovely space pool lovely great central location,8,1.0
318927588,amazing host great place central cbd clean tidy value money recommend,0,1.0
98761644,great location nice clean room kind guy recommended,74,0.884956854044015
228248159,beautiful sunshine filled space within walking distance chapel street south yarra station really top elise always quick reply easy deal recommend staying elise,-1,0.0
148965457,great brand new really comfortable setting great view took boy loved watching car boat moving lot going construction site around window place right front tram station free tram zone place free secure car park recommend thank henfry,-1,0.0
251983534,like see pic great location fantastic service,-1,0.0
135714525,good location basic dated accommodation wi fi access limited hot water,61,1.0
260727070,sheri helped daughter seeking permanent accommodation happily extended provided lovely home trying circumstance life sheri cat friendly loving top location superb great price,-1,0.0
29547987,thanks elvira general elvira perfect perfect every way location excellent tram stop exactly across road need available stuff top quality elvira efficient response communication thanks eva facilitating check,1,0.9980174932051263
81806476,great location well appointed flat one best,-1,0.0
354451227,location great easy tram ride cbd unit clean modern sally easy deal,0,1.0
195316356,peter great host,-1,0.0
22455281,one best accomodations term space facility bathroom furnishing modern decor place well stocked kitchen day day item use including food crockery travelling extended family including two teen house located peaceful area enjoyed lot could get sound sleep renee excellent host redponded request smile house oposite pet park bus stop right outside connectivity cbd lot retaurants catering type cuisine next street especially lot indian restaurnats grocery store recommend everybody house excellent conditon shown picture one tip international tourist always get myki card victoria advance becuse bus dont accept cash purchasing ticket,-1,0.0
252989954,wonderful ken helpful tip eat area even assisted find somewhere store luggage arrived early morning spacious two spotlessly clean,-1,0.0
168659031,perfect clean comfy yuri provided thing needed like cornflakes milk marmelade bread good host asked week needed great loved big leash area front house dog enjoyed beach close minute away done lot walk used gym couple time really nice close thank yuri coming australia place,-1,0.0
316735257,,2,0.705825623149359
266325782,great email hidden munication catherine easy promptly replied question cottage clean bed comfortable breakfast yum offered great advice place eat area bush walk explore cottage easy minute walk kallista great place coffee,-1,0.0
236314452,,2,1.0
216812218,ruiwen worth five star comment,28,0.18210946359616406
241924153,,2,0.9515737968493798
52274957,house host stayed adam lovely long weekend adam clean cosy close tram really great cafe shop host adam helpful allowing really flexible check check time kind enough buy fresh bread breakfast arrival post key left behind recommended,-1,0.0
36966736,good host came introduce good restaurant nearby even recommended place park car overnight long day great ocean road well equipped cable television national geographic example dryer,16,1.0
96026453,nikkiy wonderfull host always responsive place comfortable brand new kitchen near beautiful caffees great thank nikky,-1,0.0
209996499,nice location close train station free light rail near,-1,0.0
68192003,sally house perfect sally perfect host well equipped layer secure street felt home thanks hospitality,-1,0.0
92178869,really fault yy place location perfect close city lygon street yy accommodating bringing month old baby needed extra bedding tim polite welcoming showing around thank allowing use home warm cozy clean recommend place affordable hotel hope,100,1.0
176421248,great central location well fitted need great,-1,0.0
260724622,sky bus ok,111,1.0
212436348,great,29,0.21823451586614587
211468306,location good right middle cbd air conditioning unit leave single window facing hostel open throughout night unable sleep well due noise street without air conditioning bedroom rather warm evening,0,0.9265300275364579
297431637,stayed loved chose miranda friendly helpful place design sanctuary middle cbd added bonus work thing travelled literally next door may want bring earplug light sleeper visiting weekend,0,1.0
320018944,perfect stylish place recommended,12,0.6855224547907545
173163691,luke place great cute furniture comfy bed convenient location cool building lot cafe tram right front door,-1,0.0
317260045,house hill beautiful place weekend getaway personalised touch hospitality wonderful cosy spot ever one,-1,0.0
278815912,great location nice lovely view,13,0.48560302219905965
28470728,excellent southbank appartment brilliant location took minute get city event close inside appartment clean bed extremely comfortable pool added luxury made enjoyable getting appartment simple secure check process information provide great recommended,8,1.0
19671646,stuart always quick respond message accommodating clean bright loved location,78,1.0
317223407,unassuming clean comfortable tastefully furnished yet homely flat garage private entrance charming garden setting short walk tram line,-1,0.0
132516067,great location opposite southern station main station airport bus terminal min away min walk tram stop free within city stop arrive bourke street mall centro shopping disturb one stop arrive china town spacious balcony th floor fresh air great night view anna super friendly helpful recommended,-1,0.0
74849136,jayne studio delightful needed change arrival time problem jayne attentive knew needed ask needed high ceiling added sense space relaxing book studio,-1,0.0
62743880,understand worm welcome meet david ong snack water prepared make every guest fell like worm place recommend,-1,0.0
178594709,amazing beautiful home extremely clean spacious mention incredible view host made easy recommended anyone,-1,0.0
